time0,eta0,time1,eta1,time2,eta2,time3,eta3,time4,eta4,time5,eta5,time6,eta6,time7,eta7,time8,eta8,time9,eta9,time10,eta10,time11,eta11,time12,eta12,time13,eta13,time14,eta14,time15,eta15,time16,eta16,time17,eta17,time18,eta18,time19,eta19,time20,eta20,time21,eta21,time22,eta22,time23,eta23,time24,eta24,time25,eta25,time26,eta26,time27,eta27,time28,eta28,time29,eta29,time30,eta30,time31,eta31,time32,eta32,time33,eta33,time34,eta34
0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2
0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2
5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.741666666666666,176.4,5.741666666666666,165.6,10.075,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.333333333333333,176.4,5.741666666666666,165.6,6.358333333333333,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.741666666666666,176.4,5.741666666666666,165.6,9.741666666666667,154.8,5.0,187.2,21.991666666666667,176.4,21.991666666666667,165.6,22.325,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8
5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.741666666666666,176.4,5.741666666666666,165.6,10.288403589659147,348.99726658982445,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.333333333333333,176.4,5.741666666666666,165.6,6.358333333333333,154.8,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8,5.0,187.2,5.741666666666666,176.4,5.741666666666666,165.6,9.741666666666667,154.8,5.177836324715956,349.0310554915195,22.181358746363685,349.01979252428623,21.991666666666667,165.6,22.538403589659147,348.99726658982445,5.0,187.2,5.333333333333333,176.4,5.666666666666667,165.6,6.0,154.8
6.408333333333333,154.26,6.408333333333333,143.46,8.075,132.66,5.741666666666666,176.94,9.741666666666667,166.14,9.741666666666667,155.34,9.741666666666667,144.54000000000002,11.208333333333334,171.81,11.208333333333334,161.00999999999996,13.45,150.21,11.683333333333334,333.81,8.075,133.47,9.116666666666667,122.67000000000002,9.741666666666667,111.87,10.075,101.07000000000002,5.808333333333334,173.15999999999997,6.358333333333333,162.36,6.475,151.56,7.025,140.76,5.225,179.91,5.741666666666666,169.10999999999999,6.358333333333333,158.31,6.358333333333333,147.51000000000002,9.741666666666667,171.54000000000002,11.208333333333334,160.74000000000004,11.208333333333334,149.93999999999997,11.208333333333334,139.14000000000004,23.0,316.53000000000003,23.0,327.33,23.0,154.53000000000006,23.0,348.93,7.025,136.98,7.383333333333334,126.17999999999998,7.716666666666667,115.38,8.075,104.58000000000001
6.622329710741534,348.9967034414625,6.408333333333333,143.46,8.075,132.66,5.930765958614633,349.02035567264977,9.942621713595697,349.0090927054173,9.741666666666667,155.34,9.741666666666667,144.54000000000002,11.208333333333334,171.81,11.208333333333334,161.00999999999996,13.45,150.21,11.683333333333334,333.81,8.311818705746747,348.9750222295404,9.365341127394478,348.9637592623079,9.741666666666667,111.87,10.075,101.07000000000002,6.001582139524673,349.0164136341185,6.358333333333333,162.36,6.691960316153466,348.99388769965435,7.025,140.76,5.410838959328173,349.0234529886381,5.741666666666666,169.10999999999999,6.408333333333333,203.80999999999983,6.358333333333333,147.51000000000002,9.741666666666667,171.54000000000002,11.208333333333334,160.74000000000004,11.208333333333334,149.93999999999997,11.208333333333334,139.14000000000004,23.0,316.53000000000003,23.0,327.33,23.0,154.53000000000006,23.0,348.93,7.257965585377902,348.9786826938906,7.6281546736923,348.96741972665893,7.973343762006697,348.95615675942724,8.075,104.58000000000001
8.508333333333333,335.15999999999997,9.741666666666667,129.42000000000002,11.208333333333334,118.61999999999999,18.683333333333334,163.17000000000004,18.683333333333334,163.17,20.908333333333335,-30.68999999999994,18.683333333333334,-41.48999999999998,14.258333333333333,155.88,14.258333333333333,145.08,15.808333333333334,134.28,14.275,317.88,9.666666666666666,331.38,10.0,331.38,11.283333333333333,94.04999999999998,11.283333333333333,83.25000000000006,6.791666666666667,335.15999999999997,7.383333333333334,148.32,7.458333333333333,335.16,8.075,126.71999999999998,6.233333333333333,333.27,7.025,153.18,7.025,187.92749999999984,7.383333333333334,131.58,13.45,155.61,13.45,144.8100000000001,13.45,134.00999999999996,13.45,123.21000000000004,24.0,284.40000000000003,23.991666666666667,295.2,24.0,122.40000000000003,23.991666666666667,316.8,7.566666666666666,343.26,7.9,343.26,8.233333333333333,343.26000000000005,9.116666666666667,98.64
8.508333333333333,335.15999999999997,9.741666666666667,129.42000000000002,11.283333333333333,186.86999999999932,18.887548712882158,349.0059953894298,18.683333333333334,163.17,21.32535951479225,348.80382512761304,18.683333333333334,-41.48999999999998,14.470551347494373,348.99839288654675,14.258333333333333,145.08,16.044262857456502,348.9758669520833,14.275,317.88,9.666666666666666,331.38,10.0,331.38,11.563425544760964,348.933912399144,11.283333333333333,83.25000000000006,6.791666666666667,335.15999999999997,7.383333333333334,148.32,7.458333333333333,335.16,8.075,126.71999999999998,6.233333333333333,333.27,7.025,153.18,7.025,187.92749999999984,7.383333333333334,131.58,13.662514408035566,348.9981113123658,13.45,144.8100000000001,13.45,134.00999999999996,13.45,123.21000000000004,24.0,284.40000000000003,23.991666666666667,295.2,24.0,122.40000000000003,23.991666666666667,316.8,7.566666666666666,343.26,7.9,343.26,8.233333333333333,343.26000000000005,9.116666666666667,98.64
11.0,322.74,11.333333333333334,116.99999999999997,13.45,174.52124999999936,23.0,281.43000000000006,23.0,106.2,23.0,303.03,23.0,-76.85999999999993,16.183333333333334,337.05,17.916666666666668,132.93,16.85,337.05,17.183333333333334,305.73,18.608333333333334,312.2099999999999,18.941666666666666,312.21000000000004,19.275,330.03000000000003,20.908333333333335,64.08,7.733333333333333,323.54999999999995,8.075,136.70999999999998,8.4,323.55,9.45,115.11000000000001,7.216666666666667,321.65999999999997,8.075,141.57,8.075,176.31749999999982,8.216666666666667,119.97000000000001,14.683333333333334,335.42999999999995,15.808333333333334,131.04000000000008,16.475,120.24,15.808333333333334,109.44000000000001,nan,nan,nan,nan,nan,nan,nan,nan,8.816666666666666,328.14,9.15,328.14,9.483333333333333,328.1400000000001,10.075,83.52
11.0,322.74,11.588232065426205,348.95784620451224,13.45,174.52124999999936,23.0,281.43000000000006,23.0,106.2,23.0,303.03,23.0,-76.85999999999993,16.183333333333334,337.05,18.15407816016247,348.97445908118004,16.85,337.05,17.183333333333334,305.73,18.608333333333334,312.2099999999999,18.941666666666666,312.21000000000004,19.275,330.03000000000003,20.908333333333335,64.08,7.733333333333333,323.54999999999995,8.075,136.70999999999998,8.4,323.55,9.516666666666667,175.77666666666806,7.216666666666667,321.65999999999997,8.075,141.57,8.075,176.31749999999982,8.468305066139743,348.96094352049977,14.683333333333334,335.42999999999995,15.808333333333334,131.04000000000008,16.726342005598553,348.96122509468233,15.808333333333334,109.44000000000001,nan,nan,nan,nan,nan,nan,nan,nan,8.816666666666666,328.14,9.15,328.14,9.483333333333333,328.1400000000001,10.075,83.52
